slug,winner,entry_side,entry_elapsed,entry_price,entry_confidence,shares,peak_prob_up,peak_prob_down,correct,pnl,skipped,threshold
btc-updown-5m-1776228000,Up,Up,60.0,0.57,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.29,False,0.55
btc-updown-5m-1776228300,Up,Down,60.0,0.57,0.5719882547855377,1,0.4280117452144623,0.5719882547855377,False,-0.57,False,0.55
btc-updown-5m-1776228600,Up,Down,60.0,0.43,0.5558397173881531,1,0.4441602826118469,0.5558397173881531,False,-0.43,False,0.55
btc-updown-5m-1776228900,Down,Down,60.0,0.66,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,1.02,False,0.55
btc-updown-5m-1776229200,Up,Up,60.0,0.76,0.8333333134651184,8,0.8333333134651184,0.1666666865348816,True,1.92,False,0.55
btc-updown-5m-1776229800,Down,Up,60.0,0.68,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-2.04,False,0.55
btc-updown-5m-1776230100,Up,Up,60.0,0.71,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.87,False,0.55
btc-updown-5m-1776230400,Down,Down,60.0,0.67,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,0.99,False,0.55
btc-updown-5m-1776230700,Down,Up,60.0,0.69,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-2.07,False,0.55
btc-updown-5m-1776231000,Up,Up,60.0,0.71,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.87,False,0.55
btc-updown-5m-1776231300,Down,Down,60.0,0.48,0.5558397173881531,1,0.4441602826118469,0.5558397173881531,True,0.52,False,0.55
btc-updown-5m-1776231600,Up,Down,60.0,0.46,0.5558397173881531,1,0.4441602826118469,0.5558397173881531,False,-0.46,False,0.55
btc-updown-5m-1776231900,Down,Down,60.0,0.63,0.5719882547855377,1,0.4280117452144623,0.5719882547855377,True,0.37,False,0.55
btc-updown-5m-1776232200,Up,Down,60.0,0.63,0.60118168592453,3,0.39881831407546997,0.60118168592453,False,-1.89,False,0.55
btc-updown-5m-1776232500,Up,Up,60.0,0.68,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,0.96,False,0.55
btc-updown-5m-1776232800,Down,Down,60.0,0.63,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,1.11,False,0.55
btc-updown-5m-1776233100,Up,Up,60.0,0.74,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,True,1.3,False,0.55
btc-updown-5m-1776233400,Down,Up,60.0,0.72,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,False,-2.16,False,0.55
btc-updown-5m-1776233700,Up,Up,60.0,0.58,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.26,False,0.55
btc-updown-5m-1776234000,Down,Down,60.0,0.52,0.5558397173881531,1,0.4441602826118469,0.5558397173881531,True,0.48,False,0.55
btc-updown-5m-1776234300,Down,Down,60.0,0.7,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.9,False,0.55
btc-updown-5m-1776234600,Down,Up,60.0,0.63,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.89,False,0.55
btc-updown-5m-1776234900,Up,Up,60.0,0.59,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.23,False,0.55
btc-updown-5m-1776235200,Up,Down,60.0,0.67,0.60118168592453,3,0.39881831407546997,0.60118168592453,False,-2.01,False,0.55
btc-updown-5m-1776235500,Down,Down,60.0,0.54,0.5719882547855377,1,0.4280117452144623,0.5719882547855377,True,0.46,False,0.55
btc-updown-5m-1776235800,Down,Down,60.0,0.72,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,0.84,False,0.55
btc-updown-5m-1776236100,Down,Down,60.0,0.65,0.5719882547855377,1,0.4280117452144623,0.5719882547855377,True,0.35,False,0.55
btc-updown-5m-1776236400,Up,Up,60.0,0.61,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.17,False,0.55
btc-updown-5m-1776236700,Down,Down,60.0,0.6,0.5558397173881531,1,0.4441602826118469,0.5558397173881531,True,0.4,False,0.55
btc-updown-5m-1776237000,Up,Up,60.0,0.83,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,True,0.85,False,0.55
btc-updown-5m-1776237300,Down,Down,60.0,0.73,0.6742671132087708,3,0.32573288679122925,0.6742671132087708,True,0.81,False,0.55
btc-updown-5m-1776237600,Up,Up,60.0,0.66,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.02,False,0.55
btc-updown-5m-1776237900,Up,Up,60.0,0.56,0.5803248882293701,1,0.5803248882293701,0.4196751117706299,True,0.44,False,0.55
btc-updown-5m-1776238200,Down,Up,60.0,0.56,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.68,False,0.55
btc-updown-5m-1776238500,Up,Up,60.0,0.79,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,1.68,False,0.55
btc-updown-5m-1776238800,Down,Down,60.0,0.57,0.5719882547855377,1,0.4280117452144623,0.5719882547855377,True,0.43,False,0.55
btc-updown-5m-1776239100,Up,Down,60.0,0.65,0.5558397173881531,1,0.4441602826118469,0.5558397173881531,False,-0.65,False,0.55
btc-updown-5m-1776239400,Up,Up,60.0,0.68,0.6428571343421936,3,0.6428571343421936,0.3571428656578064,True,0.96,False,0.55
btc-updown-5m-1776239700,Down,Down,60.0,0.62,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,1.14,False,0.55
btc-updown-5m-1776240000,Up,Down,60.0,0.79,0.60118168592453,3,0.39881831407546997,0.60118168592453,False,-2.37,False,0.55
btc-updown-5m-1776240300,Down,Up,60.0,0.62,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.86,False,0.55
btc-updown-5m-1776240600,Up,Down,60.0,0.52,0.5558397173881531,1,0.4441602826118469,0.5558397173881531,False,-0.52,False,0.55
btc-updown-5m-1776240900,Up,Up,60.0,0.6,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.2,False,0.55
btc-updown-5m-1776241200,Up,Up,60.0,0.6,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.2,False,0.55
btc-updown-5m-1776241500,Up,Up,60.0,0.67,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,0.99,False,0.55
btc-updown-5m-1776241800,Up,Down,60.0,0.59,0.5594795644283295,1,0.44052043557167053,0.5594795644283295,False,-0.59,False,0.55
btc-updown-5m-1776242100,Down,Down,60.0,0.7,0.5719882547855377,1,0.4280117452144623,0.5719882547855377,True,0.3,False,0.55
btc-updown-5m-1776242400,Down,Up,60.0,0.52,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.56,False,0.55
btc-updown-5m-1776242700,Down,Down,60.0,0.8,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,True,1.0,False,0.55
btc-updown-5m-1776243000,Up,Down,60.0,0.55,0.60118168592453,3,0.39881831407546997,0.60118168592453,False,-1.65,False,0.55
btc-updown-5m-1776243300,Down,Up,60.0,0.58,0.5803248882293701,1,0.5803248882293701,0.4196751117706299,False,-0.58,False,0.55
btc-updown-5m-1776243600,Down,Up,60.0,0.84,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,False,-6.72,False,0.55
btc-updown-5m-1776243900,Down,Down,60.0,0.58,0.5594795644283295,1,0.44052043557167053,0.5594795644283295,True,0.42,False,0.55
btc-updown-5m-1776244200,Up,Up,60.0,0.58,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.26,False,0.55
btc-updown-5m-1776244500,Up,Up,60.0,0.53,0.5803248882293701,1,0.5803248882293701,0.4196751117706299,True,0.47,False,0.55
btc-updown-5m-1776244800,Down,Down,60.0,0.72,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.84,False,0.55
btc-updown-5m-1776245100,Down,Down,60.0,0.75,0.6742671132087708,3,0.32573288679122925,0.6742671132087708,True,0.75,False,0.55
btc-updown-5m-1776245400,Down,Up,60.0,0.61,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.83,False,0.55
btc-updown-5m-1776245700,Down,Up,60.0,0.57,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.71,False,0.55
btc-updown-5m-1776246000,Up,Up,60.0,0.5,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.5,False,0.55
btc-updown-5m-1776246300,Down,Down,60.0,0.52,0.5558397173881531,1,0.4441602826118469,0.5558397173881531,True,0.48,False,0.55
btc-updown-5m-1776246600,Up,Up,60.0,0.72,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.84,False,0.55
btc-updown-5m-1776246900,Up,Up,60.0,0.6,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.2,False,0.55
btc-updown-5m-1776247200,Up,Down,60.0,0.66,0.60118168592453,3,0.39881831407546997,0.60118168592453,False,-1.98,False,0.55
btc-updown-5m-1776247500,Up,,,,,0,0.0,0.0,,0.0,True,0.55
btc-updown-5m-1776166800,Down,Down,60.0,0.66,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,1.02,False,0.6
btc-updown-5m-1776167100,Up,Down,60.0,0.6,0.60118168592453,3,0.39881831407546997,0.60118168592453,False,-1.8,False,0.6
btc-updown-5m-1776167400,Down,Down,72.0,0.62,0.60118168592453,3,0.44052043557167053,0.60118168592453,True,1.14,False,0.6
btc-updown-5m-1776167700,Up,Down,89.0,0.62,0.60118168592453,3,0.49514561891555786,0.60118168592453,False,-1.86,False,0.6
btc-updown-5m-1776168000,Up,Up,84.0,0.55,0.6043851375579834,3,0.6043851375579834,0.5594795644283295,True,1.35,False,0.6
btc-updown-5m-1776168300,Down,Down,77.0,0.66,0.60118168592453,3,0.4441602826118469,0.60118168592453,True,1.02,False,0.6
btc-updown-5m-1776168600,Down,Down,60.0,0.55,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,1.35,False,0.6
btc-updown-5m-1776168900,Up,Up,60.0,0.74,0.7350427508354187,5,0.7350427508354187,0.2649572491645813,True,1.3,False,0.6
btc-updown-5m-1776169200,Down,Down,60.0,0.79,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.63,False,0.6
btc-updown-5m-1776169500,Up,Up,66.0,0.52,0.6043851375579834,3,0.6043851375579834,0.5594795644283295,True,1.44,False,0.6
btc-updown-5m-1776169800,Up,Up,60.0,0.72,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,True,1.4,False,0.6
btc-updown-5m-1776170100,Down,Down,60.0,0.65,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,1.05,False,0.6
btc-updown-5m-1776170400,Down,Up,60.0,0.69,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-2.07,False,0.6
btc-updown-5m-1776170700,Up,Up,60.0,0.56,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,True,2.2,False,0.6
btc-updown-5m-1776171000,Up,Up,60.0,0.63,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.11,False,0.6
btc-updown-5m-1776171300,Up,Up,61.0,0.49,0.6043851375579834,3,0.6043851375579834,0.4196751117706299,True,1.53,False,0.6
btc-updown-5m-1776171600,Up,Up,60.0,0.67,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,0.99,False,0.6
btc-updown-5m-1776171900,Down,Down,60.0,0.61,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,1.17,False,0.6
btc-updown-5m-1776172200,Down,Down,60.0,0.75,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.75,False,0.6
btc-updown-5m-1776172500,Up,Up,60.0,0.59,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.23,False,0.6
btc-updown-5m-1776172800,Up,Up,60.0,0.54,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.38,False,0.6
btc-updown-5m-1776173100,Down,Down,89.0,0.62,0.60118168592453,3,0.4441602826118469,0.60118168592453,True,1.14,False,0.6
btc-updown-5m-1776173400,Up,Up,60.0,0.64,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,1.08,False,0.6
btc-updown-5m-1776173700,Up,Up,60.0,0.59,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.23,False,0.6
btc-updown-5m-1776174000,Up,Up,60.0,0.76,0.798058271408081,5,0.798058271408081,0.20194172859191895,True,1.2,False,0.6
btc-updown-5m-1776174300,Down,Up,60.0,0.56,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.68,False,0.6
btc-updown-5m-1776174600,Up,Up,60.0,0.66,0.7023809552192688,5,0.7023809552192688,0.2976190447807312,True,1.7,False,0.6
btc-updown-5m-1776175200,Down,Down,60.0,0.71,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.87,False,0.6
btc-updown-5m-1776175500,Up,Up,60.0,0.52,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.44,False,0.6
btc-updown-5m-1776175800,Up,Down,60.0,0.64,0.60118168592453,3,0.39881831407546997,0.60118168592453,False,-1.92,False,0.6
btc-updown-5m-1776176100,Down,Down,60.0,0.65,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,1.05,False,0.6
btc-updown-5m-1776176400,Up,Up,60.0,0.72,0.798058271408081,5,0.798058271408081,0.20194172859191895,True,1.4,False,0.6
btc-updown-5m-1776176700,Up,Up,60.0,0.61,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.17,False,0.6
btc-updown-5m-1776177000,Down,Up,60.0,0.68,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,False,-2.04,False,0.6
btc-updown-5m-1776177300,Down,Up,60.0,0.68,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,False,-3.4,False,0.6
btc-updown-5m-1776177600,Down,Down,60.0,0.8,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,True,1.0,False,0.6
btc-updown-5m-1776177900,Down,Down,60.0,0.75,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,True,1.25,False,0.6
btc-updown-5m-1776178200,Up,Up,96.0,0.45,0.6043851375579834,3,0.6043851375579834,0.5719882547855377,True,1.65,False,0.6
btc-updown-5m-1776178500,Down,Up,66.0,0.56,0.6043851375579834,3,0.6043851375579834,0.5594795644283295,False,-1.68,False,0.6
btc-updown-5m-1776178800,Down,Down,60.0,0.69,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,0.93,False,0.6
btc-updown-5m-1776179100,Down,Down,60.0,0.85,0.8115577846765518,8,0.18844221532344818,0.8115577846765518,True,1.2,False,0.6
btc-updown-5m-1776179400,Up,Up,60.0,0.57,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.29,False,0.6
btc-updown-5m-1776179700,Up,Up,60.0,0.5,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.5,False,0.6
btc-updown-5m-1776180000,Up,Up,60.0,0.58,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.26,False,0.6
btc-updown-5m-1776180300,Down,Up,63.0,0.51,0.6043851375579834,3,0.6043851375579834,0.4196751117706299,False,-1.53,False,0.6
btc-updown-5m-1776180600,Up,Up,60.0,0.8,0.8333333134651184,8,0.8333333134651184,0.1666666865348816,True,1.6,False,0.6
btc-updown-5m-1776180900,Up,Up,60.0,0.72,0.7039473652839661,5,0.7039473652839661,0.29605263471603394,True,1.4,False,0.6
btc-updown-5m-1776181200,Up,Up,60.0,0.59,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.23,False,0.6
btc-updown-5m-1776181500,Down,Up,60.0,0.51,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.53,False,0.6
btc-updown-5m-1776181800,Up,Up,60.0,0.88,0.982758641242981,12,0.982758641242981,0.017241358757019043,True,1.44,False,0.6
btc-updown-5m-1776182100,Down,Down,60.0,0.7,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,0.9,False,0.6
btc-updown-5m-1776182400,Up,Up,60.0,0.65,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.05,False,0.6
btc-updown-5m-1776182700,Up,Up,65.0,0.52,0.6043851375579834,3,0.6043851375579834,0.4196751117706299,True,1.44,False,0.6
btc-updown-5m-1776183000,Down,Down,68.0,0.62,0.60118168592453,3,0.4441602826118469,0.60118168592453,True,1.14,False,0.6
btc-updown-5m-1776183300,Down,Down,60.0,0.72,0.6170212626457214,3,0.38297873735427856,0.6170212626457214,True,0.84,False,0.6
btc-updown-5m-1776183600,Down,Up,60.0,0.62,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.86,False,0.6
btc-updown-5m-1776183900,Up,Up,60.0,0.79,0.891566276550293,8,0.891566276550293,0.10843372344970703,True,1.68,False,0.6
btc-updown-5m-1776184200,Down,Up,64.0,0.45,0.6043851375579834,3,0.6043851375579834,0.5558397173881531,False,-1.35,False,0.6
btc-updown-5m-1776184500,Up,Down,60.0,0.79,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,False,-2.37,False,0.6
btc-updown-5m-1776184800,Down,Down,73.0,0.59,0.60118168592453,3,0.4441602826118469,0.60118168592453,True,1.23,False,0.6
btc-updown-5m-1776185100,Down,Down,62.0,0.63,0.60118168592453,3,0.4441602826118469,0.60118168592453,True,1.11,False,0.6
btc-updown-5m-1776185400,Down,Down,60.0,0.85,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,True,0.75,False,0.6
btc-updown-5m-1776185700,Down,Down,60.0,0.65,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,1.05,False,0.6
btc-updown-5m-1776186000,Up,Up,69.0,0.6,0.6043851375579834,3,0.6043851375579834,0.5558397173881531,True,1.2,False,0.6
btc-updown-5m-1776186300,Up,Up,60.0,0.75,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,2.0,False,0.6
btc-updown-5m-1776186600,Up,Up,60.0,0.7,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.9,False,0.6
btc-updown-5m-1776186900,Up,Up,60.0,0.69,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.93,False,0.6
btc-updown-5m-1776187200,Down,Up,60.0,0.5,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.5,False,0.6
btc-updown-5m-1776187500,Down,Down,69.0,0.65,0.60118168592453,3,0.49514561891555786,0.60118168592453,True,1.05,False,0.6
btc-updown-5m-1776187800,Down,Down,60.0,0.72,0.6742671132087708,3,0.32573288679122925,0.6742671132087708,True,0.84,False,0.6
btc-updown-5m-1776188100,Up,Down,62.0,0.66,0.60118168592453,3,0.4280117452144623,0.60118168592453,False,-1.98,False,0.6
btc-updown-5m-1776188400,Up,Up,60.0,0.82,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,1.44,False,0.6
btc-updown-5m-1776188700,Up,Up,67.0,0.6,0.6043851375579834,3,0.6043851375579834,0.5719882547855377,True,1.2,False,0.6
btc-updown-5m-1776189000,Up,Down,65.0,0.5,0.60118168592453,3,0.4441602826118469,0.60118168592453,False,-1.5,False,0.6
btc-updown-5m-1776189300,Up,Up,60.0,0.77,0.891566276550293,8,0.891566276550293,0.10843372344970703,True,1.84,False,0.6
btc-updown-5m-1776189600,Up,Up,60.0,0.58,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.26,False,0.6
btc-updown-5m-1776189900,Up,Down,60.0,0.63,0.60118168592453,3,0.39881831407546997,0.60118168592453,False,-1.89,False,0.6
btc-updown-5m-1776190200,Down,Down,60.0,0.71,0.6170212626457214,3,0.38297873735427856,0.6170212626457214,True,0.87,False,0.6
btc-updown-5m-1776190500,Up,Down,69.0,0.61,0.60118168592453,3,0.4280117452144623,0.60118168592453,False,-1.83,False,0.6
btc-updown-5m-1776190800,Down,Down,60.0,0.69,0.60118168592453,3,0.39881831407546997,0.60118168592453,True,0.93,False,0.6
btc-updown-5m-1776191100,Up,Up,60.0,0.69,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.93,False,0.6
btc-updown-5m-1776191400,Down,Up,60.0,0.72,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,False,-3.6,False,0.6
btc-updown-5m-1776191700,Down,Down,67.0,0.63,0.60118168592453,3,0.44052043557167053,0.60118168592453,True,1.11,False,0.6
btc-updown-5m-1776192000,Up,Up,60.0,0.86,0.9418181777000427,12,0.9418181777000427,0.058181822299957275,True,1.68,False,0.6
btc-updown-5m-1776192300,Down,Up,60.0,0.75,0.798058271408081,5,0.798058271408081,0.20194172859191895,False,-3.75,False,0.6
btc-updown-5m-1776192600,Up,Up,60.0,0.82,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,1.44,False,0.6
btc-updown-5m-1776192900,Up,,,,,0,0.5803248882293701,0.5594795644283295,,0.0,True,0.6
btc-updown-5m-1776193200,Up,Up,60.0,0.69,0.6428571343421936,3,0.6428571343421936,0.3571428656578064,True,0.93,False,0.6
btc-updown-5m-1776193500,Up,Up,60.0,0.77,0.891566276550293,8,0.891566276550293,0.10843372344970703,True,1.84,False,0.6
btc-updown-5m-1776193800,Down,Up,66.0,0.52,0.6043851375579834,3,0.6043851375579834,0.5048543810844421,False,-1.56,False,0.6
btc-updown-5m-1776194100,Up,Up,60.0,0.59,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.23,False,0.6
btc-updown-5m-1776194400,Down,Up,60.0,0.62,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,False,-1.86,False,0.6
btc-updown-5m-1776194700,Up,Down,60.0,0.79,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,False,-3.95,False,0.6
btc-updown-5m-1776195000,Down,Up,60.0,0.87,0.9418181777000427,12,0.9418181777000427,0.058181822299957275,False,-10.44,False,0.6
btc-updown-5m-1776195300,Up,Down,60.0,0.65,0.6428571343421936,3,0.3571428656578064,0.6428571343421936,False,-1.95,False,0.6
btc-updown-5m-1776195600,Down,Up,66.0,0.6,0.6043851375579834,3,0.6043851375579834,0.5594795644283295,False,-1.8,False,0.6
btc-updown-5m-1776195900,Up,Up,60.0,0.68,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,0.96,False,0.6
btc-updown-5m-1776196200,Up,Up,75.0,0.57,0.6043851375579834,3,0.6043851375579834,0.5719882547855377,True,1.29,False,0.6
btc-updown-5m-1776196500,Down,Up,78.0,0.54,0.6043851375579834,3,0.6043851375579834,0.5558397173881531,False,-1.62,False,0.6
btc-updown-5m-1776196800,Up,Up,60.0,0.56,0.6043851375579834,3,0.6043851375579834,0.3956148624420166,True,1.32,False,0.6
